id,similiar_items
3334173,"[[0.11178031530645653, 3291285], [0.10844883043572295, 3291276], [0.10000376854698496, 3291237], [0.097722208067182126, 2978295], [0.093420647962543762, 2875638], [0.091552905240019383, 2875633], [0.089162495369002628, 2874243], [0.08875786069685225, 3125718], [0.085948631166068101, 3319230], [0.08250564674386679, 3167748], [0.08250564674386679, 3168147], [0.08250564674386679, 3167283], [0.08250564674386679, 3168174], [0.08250564674386679, 3167745], [0.08250564674386679, 3167712], [0.082444023572737196, 3167613], [0.082355977537194855, 3168045], [0.082325833267777149, 3168024]]"
3334401,"[[0.05475736388877598, 3294192], [0.039695909633856233, 3291222], [0.033400792741349772, 3116424], [0.033195597565454406, 3294363], [0.027023533615670999, 3291237], [0.025345666405353816, 3291168], [0.024695392654439978, 3291285], [0.024435926179305151, 3291276], [0.02304558511653676, 2887476], [0.021672032260702297, 2978295], [0.020961358707307847, 3344049], [0.020446408051379431, 83099], [0.020440082043721934, 3260782], [0.019880459296026609, 3289029], [0.018728864650976122, 2951447], [0.018571796636164577, 3138966], [0.018275217448777522, 2870653], [0.018108281861824112, 2875638]]"
3334809,"[[0.12109557585754704, 3291285], [0.097723554624610742, 3291276], [0.097682365744909586, 2870438], [0.096131968229649117, 3291237], [0.095405977059368319, 3125718], [0.091847533128029082, 3167283], [0.091847533128029082, 3167745], [0.091847533128029069, 3167748], [0.091847533128029069, 3167712], [0.091847533128029069, 3168174], [0.091847533128029069, 3168147], [0.09177893253552237, 3167613], [0.091680917290682562, 3168045], [0.091647359868939543, 3167682], [0.091647359868939543, 3167787], [0.091647359868939543, 3168024], [0.091627414447415539, 3167634], [0.091627414447415539, 3167553]]"
3334827,"[[0.32773215458793403, 3333309], [0.28976776432823531, 3335928], [0.27268204710162386, 3333351], [0.2385019230234495, 3334860], [0.22797799817829195, 3335940], [0.22698237126424403, 3335850], [0.22696335886648403, 3334908], [0.21892129252394421, 3335052], [0.21867276247823433, 3334959], [0.21856293182788986, 3335841], [0.21834942811040386, 3335109], [0.21684682852923554, 3334893], [0.21675161350633537, 3334935], [0.15496897329699261, 3291285], [0.1433280846902229, 3333105], [0.12198919834922493, 3291237], [0.11743086776528108, 3291276], [0.11546805263402662, 3150063]]"
3334845,"[[0.2045837046954764, 3335859], [0.19618918536686, 3319470], [0.096547138835161972, 3029063], [0.093990198365506109, 3291285], [0.080312576532684948, 2869018], [0.080312576532684948, 2899111], [0.080312576532684948, 3007603], [0.0759770376251485, 3150063], [0.075910315656646937, 3150198], [0.075500436555317421, 2903246], [0.075460232335479549, 3130182], [0.075446837677612288, 3150177], [0.075393365744643726, 3150090], [0.075393365744643726, 3149901], [0.075026187469130493, 3291237], [0.073269991604836965, 3291276], [0.071688891910977409, 3150636], [0.071688891910977409, 3152304]]"
3334860,"[[0.97735744795693891, 3335940], [0.97308912650659485, 3335850], [0.97300761904226507, 3334908], [0.89510752465514787, 3335052], [0.89409135527548811, 3334959], [0.89364228867064888, 3335841], [0.89276933208492837, 3335109], [0.8866256254763043, 3334893], [0.886236318056841, 3334935], [0.2385019230234495, 3334827], [0.16271865244961353, 3335928], [0.12523384394340897, 3291285], [0.11118752369644719, 3333351], [0.11051440324807954, 3333105], [0.10678968302570691, 3333309], [0.10031151509837191, 3291237], [0.10006275458195314, 2959497], [0.09591402839009619, 3125718]]"
3334893,"[[0.97225693127033352, 3334959], [0.97186058044247048, 3335052], [0.97135154202989404, 3335841], [0.97104911244013448, 3335109], [0.96734569891390665, 3334935], [0.8866256254763043, 3334860], [0.88437219070518658, 3334908], [0.88288802342495798, 3335850], [0.87891393994168321, 3335940], [0.21684682852923554, 3334827], [0.14564740314208083, 3335928], [0.13916196672214845, 3291285], [0.11745358645059134, 3333351], [0.11339643378629206, 3333105], [0.11266301332711462, 3291237], [0.10875021655915244, 2959497], [0.10570415802596932, 3125718], [0.10545278944828756, 3291276]]"
3334908,"[[0.97300761904226507, 3334860], [0.96454460086949734, 3335940], [0.96033223576366011, 3335850], [0.90231861990693274, 3334959], [0.89283253241266158, 3335052], [0.89137102045059247, 3335841], [0.89050028255860803, 3335109], [0.88437219070518658, 3334893], [0.88398387274378754, 3334935], [0.22696335886648403, 3334827], [0.15008800394753199, 3335928], [0.12359206785015525, 3291285], [0.11008104245654635, 3333105], [0.10972989041997126, 3333351], [0.10538970404976028, 3333309], [0.099977783779670953, 3291237], [0.098750963510747178, 2959497], [0.094656625807375216, 3125718]]"
3334935,"[[0.97212527969573492, 3334959], [0.97172943847049387, 3335052], [0.97122013970643972, 3335841], [0.97091755463387452, 3335109], [0.96734569891390665, 3334893], [0.886236318056841, 3334860], [0.88398387274378754, 3334908], [0.88250035714484953, 3335850], [0.87852801863729224, 3335940], [0.21675161350633537, 3334827], [0.14558345099244785, 3335928], [0.13910086225528503, 3291285], [0.11740201389129004, 3333351], [0.11334664267745725, 3333105], [0.1126135442550202, 3291237], [0.10870246555246114, 2959497], [0.10565774450959298, 3125718], [0.10540648630504898, 3291276]]"
3334959,"[[0.97664448625024247, 3335052], [0.97613672636796067, 3335841], [0.97583506561237066, 3335109], [0.97225693127033352, 3334893], [0.97212527969573492, 3334935], [0.90231861990693274, 3334908], [0.89409135527548811, 3334860], [0.89032228117301826, 3335850], [0.88631473437373687, 3335940], [0.21867276247823433, 3334827], [0.14687381046278908, 3335928], [0.1403337641663206, 3291285], [0.11844259095845697, 3333351], [0.11527787033411355, 3333105], [0.11450713320623788, 3291237], [0.10966593533504199, 2959497], [0.10659422781393449, 3125718], [0.10634074261585846, 3291276]]"
3335052,"[[0.97664448625024247, 3334959], [0.97573290348254715, 3335841], [0.975432378089926, 3335109], [0.97186058044247048, 3334893], [0.97172943847049387, 3334935], [0.89510752465514787, 3334860], [0.89283253241266158, 3334908], [0.89133416685429223, 3335850], [0.88732206532319347, 3335940], [0.21892129252394421, 3334827], [0.14704073822468422, 3335928], [0.14049325891284337, 3291285], [0.11857720554059017, 3333351], [0.11448124014760025, 3333105], [0.11374080342562633, 3291237], [0.1097905749088634, 2959497], [0.10671537627344438, 3125718], [0.10646160297964417, 3291276]]"
3335103,"[[0.057768352558609452, 3204540], [0.046285986217886245, 2874193], [0.03692472901620255, 3166659], [0.032282533376965794, 3264973], [0.031211378022456354, 2893646], [0.030557598489776423, 3264907], [0.03026666953963577, 3264952], [0.029218301956322093, 3196515], [0.028264948622753645, 3251971], [0.027895834348924044, 3019888], [0.026683847568940881, 3128811], [0.026149130008060385, 3206982], [0.025256918753235165, 3004183], [0.024745248739810231, 3251902], [0.02308100073463806, 2993200], [0.02308100073463806, 2874528], [0.02308100073463806, 2892051], [0.023060545290960535, 3133371]]"
3335109,"[[0.97583506561237066, 3334959], [0.975432378089926, 3335052], [0.97492498925575277, 3335841], [0.97104911244013448, 3334893], [0.97091755463387452, 3334935], [0.89276933208492837, 3334860], [0.89050028255860803, 3334908], [0.88900583101852182, 3335850], [0.88500420986629513, 3335940], [0.21834942811040386, 3334827], [0.14665663960840999, 3335928], [0.1401262635685884, 3291285], [0.11826745913207984, 3333351], [0.11418219318645909, 3333105], [0.11344369062724699, 3291237], [0.10950378086517461, 2959497], [0.1064366152385319, 3125718], [0.10618350484925851, 3291276]]"
3335256,"[[0.13649539625683973, 3033213], [0.10467644559537592, 2906526], [0.098882300384085228, 3044323], [0.088596657354918729, 3141864], [0.054092047426166044, 3119568], [0.045925092271141117, 2904256], [0.039267033587243705, 3152133], [0.038985282610713191, 3206991], [0.035624789320698923, 2876713], [0.034457915876674218, 3298413], [0.034108796282887446, 3117270], [0.033850151352240072, 3236294], [0.031125574148957329, 3340908], [0.029160460796540708, 3226936], [0.028424120386839662, 3312204], [0.02775982707619172, 3162582], [0.027027285694857489, 3220477], [0.026338227870363159, 3313833]]"
3335490,"[[0.089337774368071943, 2914136], [0.085134850208559626, 3155886], [0.077768361911836198, 3291285], [0.075013455878401705, 3291276], [0.07215811296704866, 2978295], [0.069954349935544696, 3291237], [0.069761618393872113, 3261850], [0.06441274548383831, 2875633], [0.063619134299865182, 2875638], [0.061507991530043847, 3125718], [0.061198713343720741, 3015198], [0.061089722685527502, 3145323], [0.060912547721016057, 2965000], [0.060514650589320387, 2956792], [0.060073026602570016, 2874243], [0.059858350166040221, 2919646], [0.059856349582902015, 3153147], [0.058632787323748194, 2943612]]"
3335562,"[[0.18079911687835867, 3001588], [0.16008062259811384, 2915686], [0.15497439441666921, 3335571], [0.14491558326904266, 2909556], [0.14295062061200314, 3199800], [0.13957331161422465, 3125652], [0.13714546948849438, 3136608], [0.12946900956842702, 3302733], [0.12683450877735564, 3336123], [0.1260215598681213, 3236840], [0.11916431010296187, 3265924], [0.11289157416767071, 3195939], [0.11001107964837109, 3065379], [0.10823786911696857, 3312027], [0.10823786911696857, 3312036], [0.10572626080182539, 3335646], [0.10167334960432038, 3300081], [0.098424105751300381, 3309390]]"
3335571,"[[0.19744772119121468, 3335646], [0.18062928617529717, 2915686], [0.15497439441666921, 3335562], [0.14891167818426942, 3199800], [0.14522039493230546, 3125652], [0.12609601636995979, 2909556], [0.11697587398302906, 3302733], [0.11072683683186464, 3195939], [0.10611681889739377, 3265924], [0.099952844518458844, 3065379], [0.086270635677995935, 3309390], [0.082490667486503161, 2925611], [0.08009304338470967, 3001588], [0.079431391511697591, 3310185], [0.077813540221418342, 3301221], [0.076892036299368902, 3295134], [0.076629190471911024, 3164517], [0.075548195020449072, 3300081]]"
3335646,"[[0.19744772119121468, 3335571], [0.14325004695865051, 3118338], [0.1128395236393924, 2915686], [0.10598221526890908, 3335868], [0.10572626080182539, 3335562], [0.093025462185286845, 3199800], [0.090719509188465192, 3125652], [0.09055915332007955, 3234941], [0.080360995598323826, 3234830], [0.080360995598323826, 3234821], [0.080360995598323826, 3234980], [0.07947516705838846, 2909556], [0.077625044591474984, 3235058], [0.077594044982853314, 2902971], [0.07574456806310001, 3302733], [0.071887728541363688, 3234923], [0.069766311333809589, 3195939], [0.066882778317367178, 3265924]]"
3335670,"[[0.16702128558904739, 3291285], [0.14007739809179845, 3291276], [0.13868914178403163, 3291237], [0.13039727079243896, 3125718], [0.12650568833124706, 2959497], [0.12440725236099168, 3039103], [0.12420106199883231, 3167283], [0.12420106199883231, 3168174], [0.12420106199883231, 3168147], [0.12420106199883231, 3167712], [0.12420106199883231, 3167745], [0.12420106199883231, 3167748], [0.12410829667185061, 3167613], [0.123975755305887, 3168045], [0.12393037719635612, 3167787], [0.12393037719635612, 3168024], [0.12393037719635612, 3167682], [0.12390340594899725, 3167634]]"
3335709,"[[0.14864227964811094, 3291285], [0.12269240070926332, 3333429], [0.1206860556493148, 3167781], [0.1206860556493148, 3168189], [0.1206052465112558, 3166014], [0.1206052465112558, 3168057], [0.12059096450514725, 3168240], [0.12059096450514725, 3166290], [0.12057197323492183, 3164790], [0.12057197323492183, 3166098], [0.1205464962403973, 3168111], [0.12032716877423122, 3168252], [0.12029412505777166, 3168198], [0.12026644576432477, 3166500], [0.12026644576432477, 3167823], [0.12026644576432477, 3166047], [0.12026644576432477, 3168165], [0.12017200103749319, 3167745]]"
3335796,"[[0.1513707492096065, 3291285], [0.12918633871514298, 3138513], [0.12678800266073922, 2959497], [0.12460060255768445, 3125460], [0.12421242708159161, 3167781], [0.12421242708159161, 3168189], [0.12412925675081332, 3168057], [0.12412925675081332, 3166014], [0.12411455743337524, 3168240], [0.12411455743337524, 3166290], [0.12409501125005384, 3166098], [0.12409501125005384, 3164790], [0.12406878983360595, 3168111], [0.12384305375538569, 3168252], [0.12380904452209726, 3168198], [0.12378055645692317, 3166500], [0.12378055645692317, 3167823], [0.12378055645692317, 3168165]]"
3335805,"[[0.16934788867620815, 3200385], [0.12422449970913303, 3291285], [0.10429865173671099, 3291276], [0.099261408905203574, 3291237], [0.09518741456430789, 3168174], [0.09518741456430789, 3168147], [0.09518741456430789, 3167712], [0.09518741456430789, 3167745], [0.09518741456430789, 3167748], [0.09518741456430789, 3167283], [0.09511631942635583, 3167613], [0.095014740021591826, 3168045], [0.094979962340511259, 3168024], [0.094979962340511259, 3167682], [0.094979962340511259, 3167787], [0.094959291637198864, 3167634], [0.094959291637198864, 3167547], [0.094959291637198864, 3167553]]"
3335841,"[[0.97613672636796067, 3334959], [0.97573290348254715, 3335052], [0.97492498925575277, 3335109], [0.97135154202989404, 3334893], [0.97122013970643972, 3334935], [0.89364228867064888, 3334860], [0.89137102045059247, 3334908], [0.88987510762451927, 3335850], [0.8858695736569514, 3335940], [0.21856293182788986, 3334827], [0.14680004157662838, 3335928], [0.1402632800858663, 3291285], [0.11838310194553181, 3333351], [0.11429384139606043, 3333105], [0.11355461672347657, 3291237], [0.10961085448792607, 2959497], [0.10654068976360262, 3125718], [0.10628733188108175, 3291276]]"
3335850,"[[0.97308912650659485, 3334860], [0.96462539939883318, 3335940], [0.96033223576366011, 3334908], [0.89133416685429223, 3335052], [0.89032228117301826, 3334959], [0.88987510762451927, 3335841], [0.88900583101852182, 3335109], [0.88288802342495798, 3334893], [0.88250035714484953, 3334935], [0.22698237126424403, 3334827], [0.15010057660615111, 3335928], [0.12360242098189292, 3291285], [0.1097484178881926, 3333105], [0.10973908233682191, 3333351], [0.10539853239537179, 3333309], [0.099004755648347376, 3291237], [0.098759235738506063, 2959497], [0.094664555058288108, 3125718]]"
3335859,"[[0.99558493978025564, 3319470], [0.2045837046954764, 3334845], [0.13890153611946982, 3333105], [0.13057817716302306, 2903246], [0.11713403913254397, 3291285], [0.092004420173384588, 3291237], [0.088468624399045293, 3335877], [0.087896141738616762, 3291276], [0.087213436794597463, 3125718], [0.086685509976788616, 2959497], [0.086553182953255745, 3334827], [0.084419247729703217, 3150063], [0.084345111930730132, 3150198], [0.084318554592580475, 2870438], [0.083830134464480024, 3150177], [0.083770720982499713, 3149901], [0.083770720982499713, 3150090], [0.082514767793356814, 3333351]]"
3335862,"[[0.25004791519880487, 3207408], [0.13735794221513925, 3116241], [0.11860266373087286, 3007098], [0.11859302174352306, 2892381], [0.11854790340655118, 3007103], [0.11281195942680422, 3234395], [0.11080330145726151, 2922176], [0.11080330145726151, 2969325], [0.10927673652183362, 3050252], [0.10893365952812961, 3049357], [0.10847247696713253, 3234404], [0.10811925260183179, 3025828], [0.10795016968106189, 3219637], [0.097017388512290428, 2928526], [0.09511479139000785, 3108858], [0.092816739315610505, 2908106], [0.092281740983705188, 3131736], [0.09188329680904278, 3234416]]"
3335868,"[[0.19422759365525072, 3118338], [0.18871815714424117, 3234941], [0.17754201104847767, 3235058], [0.17037282883599697, 3234821], [0.17037282883599697, 3234830], [0.17037282883599697, 3234980], [0.14291983977610653, 3234923], [0.14281541407400353, 3143583], [0.12936172301945126, 3291285], [0.1265522167587953, 2902971], [0.12404914855750557, 3336105], [0.10598221526890908, 3335646], [0.10229151332459926, 3125718], [0.10136433300497101, 3291237], [0.10118326364163963, 2959497], [0.096727784743272469, 3291276], [0.094381817933236162, 3150063], [0.094298933144882968, 3150198]]"
